Tweets,User,User_location,fav_count,rt_count,tweet_date
Unusual trend in India with #COVID19India . Seems like not a god sign. https://t.co/auECunk7uE,🔆_காரல் மார்க்ஸ்_🔆,யாதும் ஊரே யாவரும் கேளீர் ,0,0,2020-06-05 18:35:19
"RT @dna: Maharashtra update: 

Total cases: 80,229 (2,436 new cases)

Deaths: 2,849 (139 today)

Recovered: 35,156 (1,475 patients discharg…",Mumbai News,,0,5,2020-06-05 18:34:53
"RT @project_umeed: This is possible because of your support &amp; our on-ground volunteers. Even as the lockdown is eased, with a rising number…",Bhumika Agarwal,"Jaipur, India",0,6,2020-06-05 18:34:27
"Maharashtra update: 

Total cases: 80,229 (2,436 new cases)

Deaths: 2,849 (139 today)

Recovered: 35,156 (1,475 pa… https://t.co/CUtNSqfYMt",DNA,India,25,5,2020-06-05 18:34:26
RT @tuhins: These are strange times indeed. @RahulGandhi desperate to convince the world he can make a great Tv anchor; Rajiv Bajaj as keen…,Umesh Tiwari,,0,177,2020-06-05 18:33:42
RT @THChennai: An honour from the #UNADAP #COVID19India #Nethra https://t.co/WZVLmREki0,David Ericsson,,0,7,2020-06-05 18:31:12
"RT @prthathi: A month ago, if someone tested #covid positive, we'd all ask beemar kaise hua??

Aaj when someone tests positive, my first qu…",@sportsfanatic,Throes,0,7,2020-06-05 18:27:28
"RT @ArshadRizwan: Famous Gujarat model versus the world model!

The worst seems to be just starting....
#COVID19India https://t.co/ri8ZhsNN…",Shahid sarhadi,Bangalore,0,35,2020-06-05 18:26:23
@AapDoctors @SatyendarJain @nimmirastogi @AnkitLal @DrNehalVaidya @msisodia @AtishiAAP @dilipkpandey… https://t.co/Z3HOBl6Kex,Prof.Seema Mishra,"Ghaziabad Uttar Pradesh, India",0,0,2020-06-05 18:26:20
"RT @drkrvcvijay: No one can accept a PPE fr 4000 rs ...if they 8 persons (nurses,doctors,wardboys ) use in 24hours,it comes to 32000 withou…",Satish Kumar Rangaswamy,Chennai,0,2,2020-06-05 18:25:23
"RT @KiranParashar21: #Benglauru 
@BlrCityPolice are felicitating their personnel who did exemplary work during #COVID19India lockdown. @tim…",Gopi,Bangalore,0,46,2020-06-05 18:25:18
"RT @shekhar_mande: The 1st phytopharmaceutical to get into clinical trials against #COVID19India, we @CSIR_IND are proud to be with @SunPha…",Vishwajeet K Panchal,india,0,53,2020-06-05 18:25:12
"Unplanned lockdown, hurrying in opening air space &amp; many other factors, everything is going wrong with #COVID19India.",Monisha Hajra,Bangalore,0,0,2020-06-05 18:24:59
"RT @pratidintime: REGIONAL | With 128 Cases Today, Assam’s Tally Rises To 2243
#Assam #Assamnews #COVID19India #coronavirus @nhm_assam @him…",Roopal,India,0,1,2020-06-05 18:23:23
"RT @alokita_sharma: Happy to have served! 🙏🏻
One month’s ration delivered in #Ahmedabad for Kaiyum Bhai and his family - Fortunate to have…",KiyaS,,0,1,2020-06-05 18:22:51
RT @armybratspeaks: I hope you all stay safe and healthy. If in India specially in North India -Please watch out as in India's chart -thing…,AjEeT,Pune Maharashtra,0,3,2020-06-05 18:22:35
"REGIONAL | With 128 Cases Today, Assam’s Tally Rises To 2243
#Assam #Assamnews #COVID19India #coronavirus… https://t.co/I2I3Y4kiFF",Pratidin Time,"Guwahati, India",9,1,2020-06-05 18:22:25
"RT @Adityapai_19: India now surpasses Italy in #COVIDー19 tally.

Country Statistics : https://t.co/4civjWUk8t

#coronavirus #COVID19India #…",Arpit Ojha,,0,5,2020-06-05 18:22:10
RT @Ishanradiance: Lockdown and unlock graph of different countries #COVID19India #CoronaVirusUpdates https://t.co/xoUTfmJs7h,Sanjaychaube07,,0,3,2020-06-05 18:21:14
"RT @aiims_rpr: COVID-19 Update-27 more positive patients reported during tests conducted at AIIMS Raipur. They are from-
14 Jaspur
04  Kabi…",Vybhav.C,🇮🇳,0,58,2020-06-05 18:20:29
"RT @aiims_rpr: COVID 19-Three more positive patients found in Jaspur during tests conducted at AIIMS.
#COVID19India",Vybhav.C,🇮🇳,0,31,2020-06-05 18:20:26
India just left Italy behind in terms of COVID-19 cases. India didn't need Gandhi family to become another Italy. M… https://t.co/Vi32XrH7a7,Ignorunt_slut,"Bhubaneshwar, India",0,0,2020-06-05 18:20:18
"RT @krupalp555: @ManipalUni @ugc_india @PMOIndia   DU has cancelled their exams.
Most of the colleges in Mumbai have cancelled their exams.…",mouli,,0,7,2020-06-05 18:19:34
"RT @QuaterKutti: 😁😁 Modi! Modi! Modi!

We did it. Displaced Italy as the 6th worst hit country.. 

#COVID19India",karunada khiccu (ನಾಗೇಂದ್ರಸ್ವಾಮಿ),"Bengaluru, India",0,2,2020-06-05 18:19:21
RT @gluppschlopp: State governments need to take charge and bring hospitals under their control. There is no other way out! @jsa_india had…,Jeevika,,0,5,2020-06-05 18:19:05
"#BreakingBad Ved Marwah ji, who served as #DelhiPolice commissioner from 1985 to 1988, passed away on Friday. He se… https://t.co/X5xNt0rTUW",Tarun Sharma,Delhi,1,0,2020-06-05 18:18:15
"Seriously, 

DOCTOR'S  are no less than GOD today,
Saving masses from this deadly disease.
#COVID19India
Must watch… https://t.co/r3QxJcxR0S",UTTARAKHAND KRANTI DAL DEMOCRATIC,,1,0,2020-06-05 18:17:49
"India Overtakes Italy on total #COVID19 cases to become 6th worst hit Nation

#IndiaFightsCorona #COVID19Pandemic… https://t.co/7U4EK3Cxv3",Nitish Kumar Behera,BHUBANESWAR ,0,0,2020-06-05 18:17:38
"You r urself responsible 4 protecting urself, ur family, ur society, ur nation......
#WorldEnvironmentDay… https://t.co/0iEiU2kyil",ANURAG VATS,"New Delhi, Dehradun, Haridwar",0,0,2020-06-05 18:17:02
"RT @QuaterKutti: 😁😁 Modi! Modi! Modi!

We did it. Displaced Italy as the 6th worst hit country.. 

#COVID19India",Vishwas,"Bengaluru, India",0,2,2020-06-05 18:16:26
Took this photo right after talking off from Bangalore yesterday. It was a really nice day. #travel #COVID19India… https://t.co/nGA2B5VepB,Bidushi Das,CCU - KTYM - BLR,1,0,2020-06-05 18:15:56
RT @gluppschlopp: State governments need to take charge and bring hospitals under their control. There is no other way out! @jsa_india had…,Malini Aisola,"New Delhi, India",0,5,2020-06-05 18:15:53
"@INCIndia @INCIndiaLive @GauravPandhi 5 June 2019, #India is one of the 6 worst affected countries in the world.
#COVID19India",Deepak Sharma,"New Delhi , INDIA ",2,0,2020-06-05 18:15:46
"More people working from home, because of Covid-19, and impact of the global slowdown on MNCs in India will hit dem… https://t.co/sJ1uEPj2Di",BLOnCampus,"Chennai, Tamil Nadu",1,1,2020-06-05 18:15:37
"RT @project_umeed: This is possible because of your support &amp; our on-ground volunteers. Even as the lockdown is eased, with a rising number…",Saransh Goyal,"Jaipur, India",0,6,2020-06-05 18:15:22
Really scary situation now. #COVID19India https://t.co/MPiO8Zzw64,Manisha,india,0,0,2020-06-05 18:14:29
"RT @ShamikaRavi: #DailyUpdate #COVID19India 
Unlike other countries, India witnessing significant fluctuations in growth rate of ACTIVE cas…",Sudhanwa Pathak,Miraj ,0,287,2020-06-05 18:13:48
"This is possible because of your support &amp; our on-ground volunteers. Even as the lockdown is eased, with a rising n… https://t.co/8lNHMIskW7",Umeed Project,"दिल्ली, भारत",3,6,2020-06-05 18:13:28
"RT @SIANG16: A humble request: Even if religious places open, please don't go. The pandemic is not yet over. The overcrowding at these plac…",SahNawaz Sunny,"Assam, India",0,1,2020-06-05 18:12:51
"RT @KiranParashar21: #Benglauru 
@BlrCityPolice are felicitating their personnel who did exemplary work during #COVID19India lockdown. @tim…",Chiranjeevulu naidu,,0,46,2020-06-05 18:12:50
"#Mumbai has fallen!

Only @PMOIndia can get situation under control.  #Mumbai needs urgent help.

#COVID19India… https://t.co/dCphxSz7LV",aprasadi,Mumbai -City that never sleeps,0,0,2020-06-05 18:12:29
"RT @ArshadRizwan: Famous Gujarat model versus the world model!

The worst seems to be just starting....
#COVID19India https://t.co/ri8ZhsNN…",Mr.Sadiq Khan,"Davanagere,Karnataka,India",0,35,2020-06-05 18:11:56
#mask and #sanitize good for business https://t.co/irywhkOHzp #COVID19 #COVID19India #business #homebasedbusiness #womenempowerment,Vandita Tiwari,Bangalore,1,0,2020-06-05 18:11:06
"Utter shame. 

Are we supposed to keep tweeting for help?! 

Just disgraceful. Am ashamed how our infrastructure is… https://t.co/aT7UENIR2Q",Sonia Bhattacharjee,Juhu (Mumbai)  &  London ,0,0,2020-06-05 18:11:06
"RT @ArshadRizwan: Famous Gujarat model versus the world model!

The worst seems to be just starting....
#COVID19India https://t.co/ri8ZhsNN…",ArSajid,,0,35,2020-06-05 18:10:30
"RT @ShamikaRavi: #DailyUpdate #COVID19India 
Unlike other countries, India witnessing significant fluctuations in growth rate of ACTIVE cas…",Dr Nithesh Jain,Chennai ,0,287,2020-06-05 18:10:15
"Finally my advice to,
@mybmc please work done free hand on #COVIDー19 in #Mumbai, not on the shed of maharashtra CM… https://t.co/tl3sohAhUq",Rajesh Nishad,"Mumbai, India",0,0,2020-06-05 18:10:15
RT @chetanpatel128: Even influential people are denied bed. I don't know what will be the plight of common people in #Mumbai in upcoming we…,bakasur,,0,1,2020-06-05 18:09:58
"RT @shekhar_mande: The 1st phytopharmaceutical to get into clinical trials against #COVID19India, we @CSIR_IND are proud to be with @SunPha…",Pray Patel 🇮🇳 #StayHome #StaySafe,,0,53,2020-06-05 18:09:18
"RT @diptivsingh: As on June 5, #India reported total 2,26,770 #COVIDー19 cases including 6348 deaths. #Maharashtra has overall 77,793 cases…",_manish 🇮🇳,mumbai,0,10,2020-06-05 18:08:59
COVID19 PANDEMIC: Bombay High Court Nagpur Branch issued Notice to Union government on PM Cares Funds.… https://t.co/8styv8ewQZ,Sharad pandey,,1,0,2020-06-05 18:08:57
"RT @prthathi: A month ago, if someone tested #covid positive, we'd all ask beemar kaise hua??

Aaj when someone tests positive, my first qu…",Heisenberg,,0,7,2020-06-05 18:08:50
@ambkcsingh #Indore is a classic example - low testing &amp; highly infected . c @Nidhi @the_hindu @htTweets @BBCHindi… https://t.co/n6GWtpwRjt,Imran Sheikh,,0,0,2020-06-05 18:08:41
"I agree with him from the data pov.
However, in s densely populated country like India, the results would have been… https://t.co/8se4Wo5imW",Sid,India,0,0,2020-06-05 18:08:35
"RT @krupalp555: @ManipalUni @ugc_india @PMOIndia   DU has cancelled their exams.
Most of the colleges in Mumbai have cancelled their exams.…",Kanchan Vyas,"Mangalore, India",0,7,2020-06-05 18:08:27
"RT @ArrushChopra: Temple Jhandewalan and Gurudwara Bangla Sahib authorities taking precautionary steps like Sanitizing premises , Automatic…",Ashutosh Singh ( आशुतोष सिंह ),"Amethi , New Delhi , India",0,1,2020-06-05 18:07:37
I think we are seeing the most out of touch govt. with zero empathy. #Modi #COVID19India https://t.co/F8JAjGAOQ9,Pradhan,India,0,0,2020-06-05 18:07:31
"India cases cross Italy. India 6th worst hit
Karnataka single biggest spike 515 cases.
#COVID19India",karunada khiccu (ನಾಗೇಂದ್ರಸ್ವಾಮಿ),"Bengaluru, India",0,0,2020-06-05 18:07:08
"Somewhere between Go Corona and Karo Naaa , India become the most populous country in the World.

#gocoronago… https://t.co/mGiqfCaqV8",नादान परिंदा,Pune,0,0,2020-06-05 18:06:23
"Post #COVID19India recovery would be Better, For those manufacturing Units which Fed Migrant Labour, paid them if n… https://t.co/Xh8yDEnSXC",Venu ~ Read Pinned T,"Aarey, Mumbai",0,0,2020-06-05 18:06:07
"RT @santulanchaubey: Story of Lock down I, II, III and IV...Impact and Outcome...
#lockdown  #COVID19India 
@SandhyaTimes4u https://t.co/v8…",Alka Sahu,"New Delhi, India",0,1,2020-06-05 18:05:42
"RT @madhumitamishra: Old habits die hard 🤣🤣🤣 

So much for social distancing.🤔

What's with us Indians? Can we look at ourselves before poi…",anand santwani,ahmedabad,0,28,2020-06-05 18:03:57
"RT @jijesh_rj: #COVID19India awareness with Thalaivar Rajinikanth 2.0 Chitti Cartoon in kerala 😍 

Firing , Fighting the Corona with multip…",Vettaiyan Raja,,0,14,2020-06-05 18:03:32
"Doctors and scientists working on #coronavaccine right now:-

#COVID19India #Yalgaar #yalgaarho https://t.co/n6ssFXwSEI",Nikhil Chaurasiya,Parallel universe,5,1,2020-06-05 18:03:31
"RT @prthathi: A month ago, if someone tested #covid positive, we'd all ask beemar kaise hua??

Aaj when someone tests positive, my first qu…",Kashish Shah,Who cares,0,7,2020-06-05 18:03:23
The devil in his full livery is #ArvindKejriwal himself.  Curses to the #AAP for having reduced the national capita… https://t.co/3KRGTRafej,Bikram Datta,,0,0,2020-06-05 18:03:15
From Failed Lockdown to Failed Unlocking.. #COVID19India #COVID19 #coronavirus @RahulGandhi @priyankagandhi… https://t.co/Sn6H511Kmc,Rehan Ansari,Mumbai,0,0,2020-06-05 18:02:49
"RT @AkshayaKMaurya: For the sake of the nation, world, and humanity we must strictly follow #NationalLockdown. Social distancing, personal…",Sanjay kumar Das,"Agartala, Tripura,India",0,3,2020-06-05 18:02:46
"RT @AkshayaKMaurya: Respected Shri @narendramodi ji , #lockdownindia is not the only  solution of #CoronavirusPandemic. We must emphasize u…",Sanjay kumar Das,"Agartala, Tripura,India",0,1,2020-06-05 18:02:30
"RT @ArshadRizwan: Famous Gujarat model versus the world model!

The worst seems to be just starting....
#COVID19India https://t.co/ri8ZhsNN…",Adam Arfath💥,India,0,35,2020-06-05 18:01:01
"RT @pratidintime: REGIONAL | Assam’s Self Help Groups Boost Rural Production Amid Lockdown
#Assam #Assamnews #Lockdown #COVID19India #Coron…",Jutika Borah,"Guwahati, India",0,1,2020-06-05 17:59:31
"REGIONAL | Assam’s Self Help Groups Boost Rural Production Amid Lockdown
#Assam #Assamnews #Lockdown #COVID19India… https://t.co/gP2fYkh4Sa",Pratidin Time,"Guwahati, India",8,1,2020-06-05 17:59:12
"Today in #indore
35 positive out of 1135 1048 positive case. 153 deaths 81 discharged today.
#COVID19India… https://t.co/RY5kEdDbBU",शिवम गुप्ता🇮🇳,"Indore, India",1,0,2020-06-05 17:58:51
"RT @ArshadRizwan: Famous Gujarat model versus the world model!

The worst seems to be just starting....
#COVID19India https://t.co/ri8ZhsNN…",farhaan ahmed,,0,35,2020-06-05 17:58:47
"""Turned Away From Hospitals, Her Father-In-Law's Death From COVID Shows Delhi Is A Mess"".  Dangerous situation in D… https://t.co/XbqxynYG0f",Quarantined SurabhiBeauty 😷❤,,0,0,2020-06-05 17:58:36
"RT @gargvipul: @virsanghvi Either way it doesn’t make sense. While countries are doing everything to test their people(China included), our…",Raj Gampala - People matter not Real Estate,,0,4,2020-06-05 17:57:38
RT @tuhins: These are strange times indeed. @RahulGandhi desperate to convince the world he can make a great Tv anchor; Rajiv Bajaj as keen…,Raj,,0,177,2020-06-05 17:57:10
"RT @jijesh_rj: #COVID19India awareness with Thalaivar Rajinikanth 2.0 Chitti Cartoon in kerala 😍 

Firing , Fighting the Corona with multip…",Vignesh Sathyan,,0,14,2020-06-05 17:57:08
"RT @m_sudhanwa: The teachers are putting in a huge effort to provide education in the #COVID19India 
We are debted by their hardwork.
We be…",Chitra M,,0,1,2020-06-05 17:56:57
"RT @CovidIndiaSeva: .@arbindjha JI, kindly DM us his contact details so we can resolve this matter on priority. 

@MoHFW_INDIA @drharshvard…",Son Of Mithila,,0,5,2020-06-05 17:56:34
"No one can accept a PPE fr 4000 rs ...if they 8 persons (nurses,doctors,wardboys ) use in 24hours,it comes to 32000… https://t.co/ldLzuOJYfC",DrVijay Chakravarthy,,2,2,2020-06-05 17:56:20
"RT @CovidIndiaSeva: .@arbindjha JI, kindly DM us his contact details so we can resolve this matter on priority. 

@MoHFW_INDIA @drharshvard…",Vijay Bhagat,"New Delhi, India",0,5,2020-06-05 17:55:53
"RT @krupalp555: @ManipalUni @ugc_india @PMOIndia   DU has cancelled their exams.
Most of the colleges in Mumbai have cancelled their exams.…",UncleDemocide,,0,7,2020-06-05 17:55:29
"With self-discipline and strong motivation, students can get the most out of tech-enabled learning, a much-needed r… https://t.co/TwLgNVnWnl",BLOnCampus,"Chennai, Tamil Nadu",0,0,2020-06-05 17:55:06
"RT @ArshadRizwan: Famous Gujarat model versus the world model!

The worst seems to be just starting....
#COVID19India https://t.co/ri8ZhsNN…",R I Z V A N,India,0,35,2020-06-05 17:54:48
"The teachers are putting in a huge effort to provide education in the #COVID19India 
We are debted by their hardwor… https://t.co/G7T5WCvwIk",Sudhanwa M Rao,,1,1,2020-06-05 17:54:42
West Bengal Government is the worst thing happened in this pandemic. I am calling for votes who support my statemen… https://t.co/a5SstE6QGV,Arnab (অর্ণব / अर्णब),,0,0,2020-06-05 17:54:35
"every Mumbaikar will die at this rate. No beds for famous personalities.
What will happen to common man ?
Such a me… https://t.co/Ia44g6jYhS",JACKIN MOTA,"Mumbai , India",0,0,2020-06-05 17:54:20
"RT @IamHiralRana: Delhi is at a very difficult phase! 

Don’t step out of your home, unless emergency! 

#DelhiShouldKnow #DelhiFightsCoron…",Krushan Joshi,"Gujarat, India",0,2,2020-06-05 17:54:14
Even influential people are denied bed. I don't know what will be the plight of common people in #Mumbai in upcomin… https://t.co/pODI8LAROn,chetan patel,,1,1,2020-06-05 17:54:02
"RT @jijesh_rj: #COVID19India awareness with Thalaivar Rajinikanth 2.0 Chitti Cartoon in kerala 😍 

Firing , Fighting the Corona with multip…",Sivabalamurugan,,0,14,2020-06-05 17:53:52
